ID,label
5797,4
5798,7
5799,2
5800,2
5801,7
5802,2
5803,3
5804,0
5805,4
5806,2
5807,7
5808,3
5809,7
5810,5
5811,5
5812,1
5813,7
5814,7
5815,0
5816,5
5817,7
5818,7
5819,1
5820,1
5821,4
5822,5
5823,4
5824,5
5825,4
5826,4
5827,2
5828,1
5829,7
5830,0
5831,5
5832,0
5833,1
5834,1
5835,7
5836,5
5837,5
5838,4
5839,4
5840,7
5841,2
5842,4
5843,7
5844,7
5845,5
5846,5
5847,4
5848,4
5849,2
5850,4
5851,2
5852,7
5853,2
5854,0
5855,7
5856,7
5857,0
5858,7
5859,0
5860,2
5861,5
5862,2
5863,2
5864,4
5865,2
5866,1
5867,0
5868,3
5869,1
5870,4
5871,7
5872,4
5873,0
5874,0
5875,7
5876,4
5877,7
5878,4
5879,0
5880,4
5881,4
5882,2
5883,5
5884,3
5885,0
5886,2
5887,4
5888,7
5889,7
5890,7
5891,5
5892,4
5893,7
5894,0
5895,3
5896,4
5897,7
5898,4
5899,5
5900,4
5901,3
5902,7
5903,1
5904,4
5905,7
5906,6
5907,3
5908,2
5909,3
5910,4
5911,1
5912,2
5913,7
5914,1
5915,0
5916,0
5917,2
5918,7
5919,4
5920,2
5921,7
5922,7
5923,5
5924,4
5925,2
5926,2
5927,7
5928,5
5929,1
5930,4
5931,5
5932,7
5933,4
5934,4
5935,5
5936,2
5937,4
5938,4
5939,2
5940,4
5941,7
5942,3
5943,7
5944,3
5945,4
5946,4
5947,7
5948,5
5949,5
5950,3
5951,4
5952,6
5953,4
5954,2
5955,4
5956,2
5957,2
5958,7
5959,7
5960,1
5961,7
5962,0
5963,0
5964,5
5965,2
5966,7
5967,7
5968,4
5969,4
5970,2
5971,1
5972,7
5973,4
5974,2
5975,7
5976,1
5977,7
5978,5
5979,3
5980,4
5981,2
5982,5
5983,0
5984,2
5985,4
5986,4
5987,4
5988,0
5989,4
5990,6
5991,4
5992,3
5993,1
5994,7
5995,4
5996,0
5997,1
5998,7
5999,7
6000,5
6001,5
6002,7
6003,4
6004,0
6005,7
6006,5
6007,4
6008,7
6009,4
6010,2
6011,4
6012,4
6013,5
6014,1
6015,7
6016,4
6017,7
6018,3
6019,0
6020,3
6021,4
6022,2
6023,7
6024,4
6025,2
6026,4
6027,1
6028,1
6029,1
6030,7
6031,7
6032,0
6033,7
6034,0
6035,5
6036,7
6037,0
6038,7
6039,1
6040,7
6041,7
6042,4
6043,0
6044,1
6045,6
6046,4
6047,5
6048,3
6049,0
6050,6
6051,3
6052,6
6053,4
6054,6
6055,7
6056,7
6057,1
6058,0
6059,4
6060,4
6061,0
6062,7
6063,2
6064,4
6065,5
6066,7
6067,4
6068,4
6069,4
6070,1
6071,2
6072,4
6073,0
6074,0
6075,4
6076,4
6077,4
6078,4
6079,7
6080,7
6081,5
6082,1
6083,1
6084,2
6085,6
6086,7
6087,3
6088,5
6089,4
6090,5
6091,7
6092,4
6093,4
6094,7
6095,5
6096,5
6097,4
6098,0
6099,1
6100,2
6101,7
6102,4
6103,1
6104,2
6105,2
6106,2
6107,0
6108,0
6109,7
6110,0
6111,3
6112,4
6113,2
6114,0
6115,5
6116,7
6117,2
6118,2
6119,5
6120,5
6121,4
6122,7
6123,2
6124,4
6125,0
6126,4
6127,1
6128,1
6129,2
6130,2
6131,2
6132,6
6133,0
6134,4
6135,1
6136,4
6137,4
6138,7
6139,0
6140,0
6141,1
6142,7
6143,3
6144,4
6145,4
6146,7
6147,4
6148,7
6149,2
6150,7
6151,2
6152,4
6153,1
6154,7
6155,7
6156,4
6157,7
6158,5
6159,3
6160,2
6161,4
6162,2
6163,5
6164,2
6165,7
6166,5
6167,2
6168,2
6169,3
6170,4
6171,7
6172,5
6173,2
6174,7
6175,2
6176,7
6177,1
6178,4
6179,4
6180,0
6181,4
6182,7
6183,0
6184,4
6185,4
6186,0
6187,5
6188,7
6189,5
6190,0
6191,2
6192,5
6193,4
6194,1
6195,2
6196,6
6197,2
6198,3
6199,0
6200,4
6201,7
6202,1
6203,1
6204,4
6205,4
6206,2
6207,7
6208,7
6209,4
6210,4
6211,1
6212,4
6213,4
6214,2
6215,7
6216,2
6217,3
6218,3
6219,5
6220,7
6221,5
6222,2
6223,7
6224,4
6225,4
6226,1
6227,5
6228,2
6229,1
6230,7
6231,4
6232,1
6233,1
6234,4
6235,4
6236,1
6237,5
6238,5
6239,0
6240,7
6241,3
6242,3
6243,4
6244,4
6245,4
6246,5
6247,7
6248,0
6249,5
6250,7
6251,4
6252,3
6253,4
6254,0
6255,7
6256,7
6257,1
6258,0
6259,7
6260,2
6261,4
6262,7
6263,5
6264,3
6265,4
6266,1
6267,0
6268,4
6269,2
6270,7
6271,7
6272,0
6273,2
6274,3
6275,4
6276,4
6277,4
6278,2
6279,4
6280,7
6281,7
6282,0
6283,7
6284,6
6285,7
6286,4
6287,2
6288,7
6289,2
6290,3
6291,7
6292,7
6293,2
6294,7
6295,4
6296,4
6297,7
6298,2
6299,2
6300,0
6301,2
6302,0
6303,7
6304,2
6305,4
6306,7
6307,4
6308,7
6309,2
6310,5
6311,5
6312,7
6313,0
6314,0
6315,2
6316,4
6317,0
6318,4
6319,7
6320,4
6321,4
6322,4
6323,7
6324,7
6325,0
6326,0
6327,7
6328,5
6329,2
6330,4
6331,7
6332,1
6333,7
6334,0
6335,4
6336,4
6337,4
6338,7
6339,2
6340,4
6341,0
6342,4
6343,0
6344,3
6345,7
6346,2
6347,2
6348,2
6349,4
6350,0
6351,5
6352,7
6353,4
6354,4
6355,5
6356,7
6357,7
6358,4
6359,7
6360,4
6361,7
6362,4
6363,2
6364,2
6365,0
6366,4
6367,7
6368,7
6369,4
6370,5
6371,2
6372,3
6373,4
6374,7
6375,5
6376,7
6377,0
6378,7
6379,4
6380,3
6381,0
6382,7
6383,0
6384,6
6385,4
6386,2
6387,7
6388,5
6389,6
6390,1
6391,7
6392,4
6393,1
6394,3
6395,7
6396,2
6397,3
6398,7
6399,7
6400,5
6401,1
6402,7
6403,4
6404,5
6405,0
6406,1
6407,1
6408,2
6409,4
6410,4
6411,4
6412,4
6413,2
6414,2
6415,2
6416,4
6417,1
6418,4
6419,7
6420,1
6421,0
6422,4
6423,5
6424,7
6425,7
6426,4
6427,4
6428,4
6429,4
6430,4
6431,7
6432,3
6433,7
6434,2
6435,4
6436,5
6437,4
6438,4
6439,7
6440,1
6441,4
6442,5
6443,2
6444,2
6445,4
6446,4
6447,7
6448,2
6449,5
6450,5
6451,7
6452,2
6453,0
6454,7
6455,4
6456,4
6457,7
6458,7
6459,1
6460,7
6461,7
6462,7
6463,4
6464,0
6465,0
6466,1
6467,7
6468,2
6469,4
6470,4
6471,2
6472,4
6473,7
6474,2
6475,5
6476,5
6477,2
6478,4
6479,2
6480,2
6481,4
6482,5
6483,5
6484,7
6485,2
6486,5
6487,4
6488,4
6489,0
6490,5
6491,0
6492,4
6493,7
6494,2
6495,4
6496,3
6497,5
6498,6
6499,4
6500,4
6501,2
6502,2
6503,0
6504,7
6505,1
6506,7
6507,2
6508,6
6509,7
6510,7
6511,5
6512,1
6513,5
6514,5
6515,7
6516,7
6517,7
6518,7
6519,4
6520,5
6521,1
6522,4
6523,1
6524,7
6525,4
6526,7
6527,1
6528,4
6529,7
6530,2
6531,7
6532,0
6533,2
6534,5
6535,5
6536,5
6537,0
6538,3
6539,7
6540,0
6541,2
6542,2
6543,7
6544,7
6545,4
6546,7
6547,2
6548,1
6549,5
6550,4
6551,7
6552,5
6553,6
6554,0
6555,7
6556,5
6557,2
6558,7
6559,0
6560,5
6561,0
6562,4
6563,7
6564,7
6565,2
6566,5
6567,5
6568,0
6569,2
6570,1
6571,7
6572,7
6573,4
6574,7
6575,2
6576,7
6577,7
6578,4
6579,7
6580,5
6581,7
6582,7
6583,7
6584,4
6585,4
6586,7
6587,5
6588,1
6589,4
6590,4
6591,2
6592,7
6593,4
6594,2
6595,7
6596,5
6597,4
6598,4
6599,4
6600,2
6601,7
6602,4
6603,7
6604,6
6605,5
6606,2
6607,2
6608,7
6609,3
6610,7
6611,1
6612,0
6613,7
6614,7
6615,7
6616,7
6617,5
6618,2
6619,7
6620,2
6621,6
6622,0
6623,7
6624,1
6625,5
6626,4
6627,2
6628,6
6629,0
6630,2
6631,7
6632,2
6633,4
6634,2
6635,7
6636,4
6637,3
6638,1
6639,1
6640,0
6641,4
6642,3
6643,4
6644,0
6645,0
6646,0
6647,4
6648,2
6649,7
6650,7
6651,2
6652,1
6653,3
6654,7
6655,5
6656,4
6657,7
6658,5
6659,7
6660,0
6661,7
6662,7
6663,5
6664,4
6665,4
6666,5
6667,0
6668,4
6669,6
6670,4
6671,2
6672,7
6673,0
6674,0
6675,0
6676,7
6677,1
6678,7
6679,7
6680,2
6681,7
6682,3
6683,4
6684,4
6685,5
6686,4
6687,7
6688,0
6689,5
6690,4
6691,7
6692,5
6693,4
6694,4
6695,0
6696,2
6697,4
6698,7
6699,3
6700,7
6701,4
6702,0
6703,2
6704,5
6705,4
6706,2
6707,4
6708,5
6709,2
6710,4
6711,7
6712,2
6713,7
6714,4
6715,2
6716,5
6717,4
6718,2
6719,7
6720,2
6721,7
6722,7
6723,4
6724,4
6725,7
6726,7
6727,6
6728,7
6729,4
6730,4
6731,4
6732,0
6733,0
6734,1
6735,4
6736,6
6737,6
6738,7
6739,2
6740,7
6741,2
6742,7
6743,4
6744,2
6745,4
6746,4
6747,4
6748,7
6749,7
6750,7
6751,4
6752,7
6753,4
6754,7
6755,4
6756,2
6757,7
6758,4
6759,4
6760,1
6761,7
6762,4
6763,4
6764,0
6765,7
6766,4
6767,4
6768,4
6769,7
6770,7
6771,4
6772,4
6773,4
6774,1
6775,2
6776,7
6777,7
6778,2
6779,5
6780,7
6781,2
6782,4
6783,3
6784,2
6785,7
6786,7
6787,1
6788,2
6789,7
6790,7
6791,7
6792,3
6793,4
6794,7
6795,0
6796,4
6797,0
6798,7
6799,7
6800,5
6801,7
6802,5
6803,4
6804,7
6805,2
6806,5
6807,7
6808,7
6809,3
6810,7
6811,2
6812,4
6813,7
6814,4
6815,7
6816,4
6817,6
6818,5
6819,1
6820,7
6821,4
6822,0
6823,7
6824,2
6825,5
6826,2
6827,4
6828,4
6829,6
6830,2
6831,3
6832,0
6833,0
6834,7
6835,3
6836,5
6837,2
6838,4
6839,0
6840,7
6841,4
6842,4
6843,6
6844,1
6845,4
6846,7
6847,2
6848,4
6849,5
6850,7
6851,0
6852,5
6853,4
6854,3
6855,2
6856,4
6857,7
6858,4
6859,1
6860,4
6861,0
6862,4
6863,4
6864,7
6865,7
6866,7
6867,4
6868,5
6869,7
6870,3
6871,4
6872,5
6873,7
6874,7
6875,4
6876,2
6877,7
6878,5
6879,0
6880,3
6881,7
6882,4
6883,7
6884,7
6885,5
6886,0
6887,4
6888,0
6889,2
6890,2
6891,7
6892,4
6893,7
6894,4
6895,7
6896,4
6897,5
6898,0
6899,5
6900,2
6901,2
6902,0
6903,0
6904,4
6905,7
6906,4
6907,0
6908,2
6909,4
6910,7
6911,5
6912,3
6913,7
6914,7
6915,4
6916,4
6917,3
6918,4
6919,4
6920,1
6921,1
6922,1
6923,5
6924,0
6925,7
6926,4
6927,2
6928,2
6929,7
6930,1
6931,7
6932,0
6933,0
6934,7
6935,2
6936,4
6937,4
6938,7
6939,7
6940,0
6941,2
6942,7
6943,7
6944,2
6945,1
6946,6
6947,4
6948,4
6949,7
6950,5
6951,4
6952,5
6953,7
6954,7
6955,5
6956,7
6957,2
6958,4
6959,7
6960,5
6961,4
6962,7
6963,7
6964,4
6965,0
6966,7
6967,2
6968,2
6969,7
6970,5
6971,5
6972,1
6973,4
6974,2
6975,1
6976,7
6977,1
6978,1
6979,1
6980,1
6981,7
6982,4
6983,0
6984,2
6985,4
6986,7
6987,0
6988,0
6989,2
6990,1
6991,1
6992,2
6993,2
6994,7
6995,0
6996,4
6997,7
6998,7
6999,4
7000,7
7001,1
7002,5
7003,2
7004,5
7005,4
7006,7
7007,5
7008,5
7009,4
7010,4
7011,4
7012,5
7013,4
7014,2
7015,4
7016,7
7017,4
7018,2
7019,7
7020,7
7021,0
7022,7
7023,4
7024,2
7025,7
7026,7
7027,7
7028,4
7029,7
7030,4
7031,2
7032,4
7033,4
7034,1
7035,1
7036,4
7037,7
7038,5
7039,0
7040,1
7041,4
7042,7
7043,2
7044,2
7045,7
7046,7
7047,7
7048,1
7049,0
7050,5
7051,2
7052,1
7053,4
7054,0
7055,5
7056,7
7057,1
7058,1
7059,2
7060,5
7061,4
7062,2
7063,7
7064,1
7065,4
7066,2
7067,2
7068,0
7069,7
7070,7
7071,7
7072,2
7073,1
7074,7
7075,4
7076,7
7077,2
7078,5
7079,7
7080,4
7081,7
7082,6
7083,7
7084,7
7085,7
7086,0
7087,2
7088,7
7089,0
7090,4
7091,2
7092,5
7093,0
7094,4
7095,2
7096,1
7097,6
7098,2
7099,4
7100,0
7101,1
7102,4
7103,7
7104,2
7105,2
7106,7
7107,7
7108,5
7109,2
7110,7
7111,7
7112,4
7113,4
7114,4
7115,0
7116,7
7117,1
7118,7
7119,1
7120,5
7121,7
7122,7
7123,0
7124,7
7125,7
7126,4
7127,0
7128,4
7129,2
7130,4
7131,0
7132,4
7133,6
7134,2
7135,4
7136,7
7137,7
7138,0
7139,0
7140,4
7141,7
7142,1
7143,2
7144,2
7145,4
7146,5
7147,4
7148,7
7149,7
7150,1
7151,5
7152,6
7153,4
7154,0
7155,3
7156,0
7157,7
7158,2
7159,4
7160,5
7161,7
7162,2
7163,2
7164,4
7165,7
7166,4
7167,2
7168,0
7169,7
7170,5
7171,0
7172,4
7173,2
7174,0
7175,7
7176,4
7177,4
7178,3
7179,2
7180,5
7181,0
7182,7
7183,0
7184,5
7185,7
7186,4
7187,7
7188,4
7189,0
7190,5
7191,5
7192,7
7193,7
7194,0
7195,4
7196,4
7197,4
7198,4
7199,4
7200,2
7201,1
7202,7
7203,4
7204,4
7205,5
7206,0
7207,4
7208,4
7209,0
7210,4
7211,0
7212,7
7213,4
7214,1
7215,4
7216,5
7217,4
7218,4
7219,1
7220,0
7221,5
7222,7
7223,4
7224,4
7225,3
7226,6
7227,3
7228,7
7229,4
7230,7
7231,4
7232,6
7233,1
7234,3
7235,7
7236,7
7237,7
7238,0
7239,4
7240,4
7241,6
7242,6
7243,7
7244,4
7245,4
7246,4
7247,4
7248,7
7249,1
7250,7
7251,7
7252,2
7253,4
7254,4
7255,5
7256,4
7257,4
7258,0
7259,4
7260,4
7261,7
7262,4
7263,4
7264,7
7265,4
7266,0
7267,7
7268,2
7269,1
7270,2
7271,4
7272,4
7273,4
7274,3
7275,7
7276,2
7277,4
7278,4
7279,4
7280,4
7281,7
7282,6
7283,5
7284,0
7285,4
7286,4
7287,2
7288,0
7289,7
7290,7
7291,2
7292,0
7293,4
7294,2
7295,4
7296,4
7297,2
7298,2
7299,4
7300,1
7301,2
7302,3
7303,3
7304,4
7305,2
7306,0
7307,0
7308,5
7309,4
7310,2
7311,1
7312,2
7313,4
7314,7
7315,6
7316,1
7317,2
7318,2
7319,6
7320,2
7321,1
7322,4
7323,2
7324,7
7325,7
7326,0
7327,2
7328,5
7329,7
7330,0
7331,4
7332,5
7333,0
7334,2
7335,5
7336,4
7337,7
7338,1
7339,7
7340,7
7341,0
7342,0
7343,5
7344,4
7345,7
7346,7
7347,0
7348,4
7349,7
7350,5
7351,7
7352,1
7353,0
7354,0
7355,7
7356,2
7357,4
7358,7
7359,3
7360,7
7361,4
7362,7
7363,4
7364,5
7365,0
7366,4
7367,0
7368,7
7369,7
7370,2
7371,0
7372,7
7373,0
7374,7
7375,4
7376,2
7377,7
7378,0
7379,7
7380,6
7381,4
7382,4
7383,4
7384,0
7385,7
7386,7
7387,4
7388,7
7389,7
7390,1
7391,4
7392,4
7393,4
7394,7
7395,7
7396,7
7397,7
7398,4
7399,4
7400,4
7401,2
7402,7
7403,4
7404,4
7405,7
7406,7
7407,7
7408,0
7409,7
7410,1
7411,7
7412,0
7413,4
7414,7
7415,2
7416,0
7417,0
7418,7
7419,2
7420,3
7421,1
7422,4
7423,4
7424,7
7425,7
7426,5
7427,4
7428,6
7429,1
7430,0
7431,1
7432,5
7433,0
7434,2
7435,7
7436,1
7437,4
7438,7
7439,7
7440,7
7441,3
7442,2
7443,7
7444,5
7445,5
7446,2
7447,6
7448,7
7449,7
7450,7
7451,1
7452,4
7453,4
7454,4
7455,2
7456,2
7457,4
7458,7
7459,4
7460,7
7461,2
7462,7
7463,3
7464,2
7465,7
7466,4
7467,7
7468,4
7469,7
7470,5
7471,4
7472,4
7473,3
7474,4
7475,1
7476,4
7477,5
7478,7
7479,4
7480,6
7481,2
7482,2
7483,0
7484,4
7485,5
7486,7
7487,4
7488,7
7489,6
7490,4
7491,4
7492,7
7493,4
7494,3
7495,2
7496,1
7497,0
7498,7
7499,2
7500,7
7501,4
7502,1
7503,7
7504,7
7505,1
7506,7
7507,4
7508,7
7509,4
7510,4
7511,6
7512,1
7513,6
7514,1
7515,0
7516,2
7517,7
7518,7
7519,4
7520,7
7521,0
7522,7
7523,0
7524,7
7525,7
7526,6
7527,5
7528,0
7529,1
7530,2
7531,2
7532,5
7533,1
7534,7
7535,1
7536,7
7537,3
7538,4
7539,5
7540,0
7541,4
7542,1
7543,4
7544,4
7545,4
7546,4
7547,4
7548,5
7549,4
7550,0
7551,4
7552,0
7553,1
7554,7
7555,2
7556,2
7557,2
7558,4
7559,0
7560,1
7561,7
7562,7
7563,4
7564,7
7565,5
7566,2
7567,4
7568,7
7569,7
7570,4
7571,6
7572,4
7573,0
7574,4
7575,2
7576,0
7577,7
7578,7
7579,3
7580,7
7581,0
7582,4
7583,1
7584,2
7585,7
7586,4
7587,4
7588,7
7589,7
7590,3
7591,4
7592,7
7593,4
7594,4
7595,7
7596,2
7597,2
7598,4
7599,5
7600,0
7601,4
7602,4
7603,2
7604,4
7605,4
7606,0
7607,2
7608,2
7609,2
7610,1
7611,2
7612,4
7613,1
7614,5
7615,4
7616,4
7617,4
7618,1
7619,2
7620,7
7621,1
7622,1
7623,7
7624,4
7625,4
7626,0
7627,2
7628,4
7629,7
7630,2
7631,4
7632,1
7633,4
7634,6
7635,0
7636,7
7637,7
7638,7
7639,1
7640,7
7641,3
7642,0
7643,2
7644,0
7645,7
7646,2
7647,1
7648,0
7649,5
7650,4
7651,1
7652,7
7653,1
7654,1
7655,7
7656,2
7657,7
7658,4
7659,7
7660,1
7661,0
7662,2
7663,2
7664,2
7665,6
7666,5
7667,1
7668,3
7669,7
7670,4
7671,0
7672,7
7673,1
7674,7
7675,4
7676,7
7677,3
7678,5
7679,7
7680,2
7681,7
7682,7
7683,0
7684,7
7685,4
7686,4
7687,7
7688,0
7689,0
7690,0
7691,4
7692,7
7693,2
7694,4
7695,7
7696,7
7697,7
7698,7
7699,1
7700,4
7701,4
7702,7
7703,7
7704,1
7705,2
7706,4
7707,7
7708,2
7709,7
7710,7
7711,4
7712,6
7713,7
7714,1
7715,0
7716,7
7717,0
7718,0
7719,1
7720,2
7721,0
7722,6
7723,2
7724,2
7725,4
7726,7
7727,7
7728,4
7729,2
7730,4
7731,5
7732,4
7733,4
7734,0
7735,4
7736,1
7737,6
7738,1
7739,2
7740,2
7741,7
7742,0
7743,4
7744,7
7745,6
7746,0
7747,0
7748,3
7749,7
7750,4
7751,6
7752,7
7753,7
7754,0
7755,0
7756,4
7757,0
7758,2
7759,5
7760,5
7761,0
7762,4
7763,5
7764,7
7765,4
7766,5
7767,0
7768,2
7769,7
7770,4
7771,4
7772,2
7773,2
7774,5
7775,7
7776,0
7777,7
7778,4
7779,3
7780,5
7781,7
7782,3
7783,2
7784,4
7785,2
7786,7
7787,4
7788,0
7789,4
7790,2
7791,0
7792,2
7793,4
7794,7
7795,4
7796,4
7797,5
7798,2
7799,3
7800,4
7801,4
7802,4
7803,1
7804,7
7805,4
7806,4
7807,4
7808,7
7809,7
7810,7
7811,4
7812,6
7813,2
7814,5
7815,5
7816,2
7817,7
7818,2
7819,6
7820,7
7821,7
7822,4
7823,2
7824,2
7825,1
7826,0
7827,4
7828,3
7829,5
7830,4
7831,6
7832,7
7833,4
7834,1
7835,4
7836,7
7837,7
7838,4
7839,4
7840,0
7841,0
7842,5
7843,2
7844,7
7845,7
7846,0
7847,4
7848,4
7849,2
7850,4
7851,5
7852,4
7853,0
7854,4
7855,4
7856,7
7857,5
7858,4
7859,0
7860,6
7861,7
7862,2
7863,7
7864,5
7865,5
7866,2
7867,7
7868,0
7869,4
7870,4
7871,1
7872,0
7873,0
7874,7
7875,4
7876,5
7877,4
7878,1
7879,7
7880,5
7881,1
7882,7
7883,3
7884,1
7885,2
7886,0
7887,4
7888,2
7889,4
7890,5
7891,7
7892,7
7893,7
7894,7
7895,7
7896,5
7897,4
7898,4
7899,2
7900,1
7901,4
7902,7
7903,7
7904,7
7905,5
7906,0
7907,2
7908,1
7909,6
7910,5
7911,6
7912,7
7913,7
7914,0
7915,4
7916,6
7917,4
7918,7
7919,5
7920,0
7921,7
7922,4
7923,7
7924,0
7925,2
7926,7
7927,2
7928,4
7929,5
7930,2
7931,4
7932,1
7933,7
7934,5
7935,6
7936,4
7937,4
7938,2
7939,2
7940,1
7941,7
7942,5
7943,5
7944,2
7945,7
7946,4
7947,5
7948,7
7949,7
7950,1
7951,0
7952,2
7953,0
7954,4
7955,1
7956,4
7957,0
7958,7
7959,7
7960,5
7961,7
7962,4
7963,2
7964,4
7965,5
7966,4
7967,2
7968,4
7969,2
7970,4
7971,5
7972,7
7973,4
7974,7
7975,0
7976,7
7977,2
7978,7
7979,4
7980,4
7981,7
7982,5
7983,0
7984,1
7985,2
7986,7
7987,2
7988,0
7989,7
7990,2
7991,7
7992,0
7993,2
7994,2
7995,6
7996,4
7997,5
7998,6
7999,0
8000,2
8001,7
8002,4
8003,7
8004,0
8005,5
8006,2
8007,5
8008,4
8009,0
8010,2
8011,7
8012,4
8013,1
8014,4
8015,7
8016,1
8017,0
8018,7
8019,7
8020,5
8021,2
8022,7
8023,0
8024,5
8025,7
8026,7
8027,1
8028,7
8029,6
8030,0
8031,0
8032,7
8033,2
8034,4
8035,7
8036,6
8037,0
8038,0
8039,3
8040,7
8041,7
8042,4
8043,7
8044,5
8045,4
8046,7
8047,4
8048,1
8049,3
8050,4
8051,7
8052,2
8053,7
8054,5
8055,4
8056,2
8057,4
8058,7
8059,4
8060,5
8061,4
8062,1
8063,2
8064,0
8065,2
8066,4
8067,7
8068,7
8069,0
8070,4
8071,4
8072,7
8073,3
8074,4
8075,5
8076,3
8077,1
8078,2
8079,2
8080,4
8081,4
8082,2
8083,4
8084,4
8085,7
8086,4
8087,7
8088,7
8089,7
8090,1
8091,2
8092,0
8093,1
8094,4
8095,4
8096,2
8097,7
8098,4
8099,7
8100,7
8101,4
8102,3
8103,4
8104,7
8105,7
8106,7
8107,7
8108,0
8109,6
8110,3
8111,7
8112,4
8113,7
8114,0
8115,4
8116,4
8117,6
8118,4
8119,4
8120,7
8121,7
8122,4
8123,4
8124,1
8125,4
8126,2
8127,2
8128,7
8129,7
8130,1
8131,7
8132,3
8133,1
8134,1
8135,2
8136,5
8137,4
8138,4
8139,2
8140,0
8141,7
8142,7
8143,7
8144,0
8145,1
8146,7
8147,7
8148,2
8149,6
8150,2
8151,1
8152,5
8153,7
8154,2
8155,1
8156,3
8157,4
8158,2
8159,7
8160,7
8161,2
8162,5
8163,7
8164,2
8165,4
8166,2
8167,7
8168,4
8169,7
8170,4
8171,0
8172,3
8173,7
8174,2
8175,4
8176,1
8177,2
8178,4
8179,4
8180,5
8181,7
8182,4
8183,7
8184,4
8185,7
8186,7
8187,4
8188,2
8189,5
8190,4
8191,7
8192,7
8193,4
8194,4
8195,7
8196,7
8197,5
8198,7
8199,7
8200,2
8201,4
8202,5
8203,1
8204,3
8205,5
8206,7
8207,7
8208,2
8209,2
8210,7
8211,4
8212,1
8213,2
8214,4
8215,2
8216,7
8217,0
8218,6
8219,4
8220,4
8221,0
8222,0
8223,7
8224,2
8225,2
8226,7
8227,5
8228,0
8229,2
8230,7
8231,1
8232,4
8233,4
8234,3
8235,7
8236,1
8237,4
8238,1
8239,4
8240,4
8241,0
8242,0
8243,4
8244,4
8245,3
8246,3
8247,1
8248,7
8249,7
8250,0
8251,7
8252,5
8253,4
8254,1
8255,4
8256,5
8257,4
8258,4
8259,2
8260,7
8261,4
8262,2
8263,5
8264,7
8265,4
8266,7
8267,2
8268,7
8269,4
8270,4
8271,2
8272,7
8273,4
8274,2
8275,0
8276,4
8277,7
8278,4
8279,7
8280,2
8281,7
8282,0
8283,4
8284,0
8285,4
8286,1
8287,3
8288,4
8289,5
8290,1
8291,4
8292,7
8293,7
8294,6
8295,3
8296,0
8297,7
8298,7
8299,4
8300,7
8301,3
8302,2
8303,0
8304,7
8305,1
8306,5
8307,4
8308,1
8309,4
8310,1
8311,2
8312,1
8313,7
8314,2
8315,4
8316,2
8317,7
8318,5
8319,7
8320,6
8321,4
8322,7
8323,0
8324,7
8325,7
8326,7
8327,0
8328,1
8329,0
8330,7
8331,4
8332,7
8333,5
8334,5
8335,2
8336,3
8337,2
8338,7
8339,5
8340,2
8341,6
8342,3
8343,7
8344,7
8345,5
8346,5
8347,2
8348,0
8349,4
8350,7
8351,7
8352,0
8353,4
8354,7
8355,4
8356,0
8357,1
8358,5
8359,1
8360,7
8361,5
8362,7
8363,4
8364,2
8365,7
8366,2
8367,3
8368,2
8369,5
8370,7
8371,2
8372,0
8373,7
8374,4
8375,2
8376,4
8377,4
8378,7
8379,7
8380,4
8381,7
8382,4
8383,2
8384,2
8385,7
8386,1
8387,5
8388,2
8389,1
8390,7
8391,4
8392,7
8393,7
8394,0
8395,4
8396,1
8397,4
8398,5
8399,0
8400,4
8401,7
8402,4
8403,5
8404,3
8405,6
8406,7
8407,7
8408,7
8409,0
8410,7
8411,7
8412,7
8413,5
8414,4
8415,4
8416,4
8417,2
8418,0
8419,7
8420,4
8421,5
8422,6
8423,1
8424,7
8425,3
8426,1
8427,7
8428,0
8429,7
8430,7
8431,7
8432,2
8433,1
8434,7
8435,7
8436,4
8437,1
8438,0
8439,5
